Booking_ID;no_of_adults;no_of_children;no_of_weekend_nights;no_of_week_nights;type_of_meal_plan;required_car_parking_space;room_type_reserved;lead_time;arrival_year;arrival_month;arrival_date;market_segment_type;repeated_guest;no_of_previous_cancellations;no_of_previous_bookings_not_canceled;avg_price_per_room;no_of_special_requests;booking_status;country
INN22509;2;0;0;2;Not Selected;0;Room_Type 1;192;2018;8;3;Online;0;0;0;94.5;0;Canceled;PL
INN04169;3;0;2;8;Meal Plan 1;0;Room_Type 4;39;2018;12;8;Online;0;0;0;130.9;2;Not_Canceled;UK
INN04362;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;2018;6;15;Online;0;0;0;130.0;0;Canceled;PL
INN02711;2;0;6;13;Not Selected;0;Room_Type 1;64;2018;3;10;Online;0;0;0;70.46;0;Canceled;PL
INN17163;2;0;0;1;Meal Plan 1;0;Room_Type 1;39;2017;10;23;Online;0;0;0;96.3;2;Not_Canceled;PL
INN21635;2;0;2;2;Meal Plan 1;0;Room_Type 4;47;2018;9;18;Online;0;0;0;119.52;0;Not_Canceled;UK
INN01247;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;2017;9;18;Offline;0;0;0;109.0;0;Not_Canceled;UK
INN00665;2;1;1;1;Meal Plan 1;1;Room_Type 1;27;2018;8;8;Online;0;0;0;195.5;2;Not_Canceled;UK
INN30868;2;0;0;2;Meal Plan 2;0;Room_Type 1;256;2018;6;15;Offline;0;0;0;115.0;1;Canceled;UK
INN06342;2;0;0;3;Meal Plan 1;0;Room_Type 1;304;2018;11;3;Online;0;0;0;89.0;0;Canceled;PL
INN16179;2;0;1;2;Meal Plan 1;0;Room_Type 1;267;2018;9;30;Offline;0;0;0;95.0;0;Canceled;PL
INN18806;1;0;1;0;Not Selected;0;Room_Type 1;33;2018;10;3;Online;0;0;0;120.6;1;Not_Canceled;PL
INN29465;2;0;2;2;Meal Plan 1;0;Room_Type 1;47;2018;3;11;Online;0;0;0;86.35;1;Not_Canceled;UK
INN11132;2;0;2;1;Meal Plan 1;0;Room_Type 1;54;2018;7;3;Online;0;0;0;117.9;0;Canceled;PL
INN16745;2;0;1;2;Meal Plan 1;0;Room_Type 1;95;2018;5;6;Offline;0;0;0;80.75;0;Not_Canceled;UK
INN19528;2;0;0;2;Meal Plan 1;0;Room_Type 1;89;2018;4;1;Online;0;0;0;87.3;1;Not_Canceled;UK
INN02806;3;0;0;4;Meal Plan 1;0;Room_Type 4;104;2018;8;24;Online;0;0;0;150.3;0;Canceled;UK
INN20547;2;0;2;6;Meal Plan 1;0;Room_Type 1;156;2018;8;12;Online;0;0;0;106.89;1;Canceled;PL
INN25837;2;0;0;3;Meal Plan 1;0;Room_Type 1;213;2018;6;7;Offline;0;0;0;130.0;0;Canceled;PL
INN15823;2;0;2;5;Not Selected;0;Room_Type 1;44;2018;2;21;Online;0;0;0;66.29;1;Not_Canceled;PL
INN07743;2;0;1;3;Meal Plan 1;0;Room_Type 1;86;2018;4;25;Online;0;0;0;90.95;1;Not_Canceled;PL
INN05426;2;0;0;4;Meal Plan 1;0;Room_Type 4;78;2018;4;6;Online;0;0;0;108.45;1;Not_Canceled;PL
INN07652;2;0;0;3;Meal Plan 1;0;Room_Type 4;76;2018;5;12;Online;0;0;0;140.4;1;Not_Canceled;PL
INN08512;2;0;2;3;Meal Plan 1;0;Room_Type 4;170;2018;8;11;Online;0;0;0;112.2;1;Canceled;PL
INN00262;2;0;1;1;Not Selected;0;Room_Type 1;4;2018;1;16;Online;0;0;0;67.5;0;Not_Canceled;PL
INN25962;2;0;2;1;Meal Plan 2;0;Room_Type 1;131;2017;8;15;Offline;0;0;0;94.5;0;Canceled;PL
INN24712;3;0;0;1;Not Selected;0;Room_Type 1;19;2018;3;3;Online;0;0;0;115.0;0;Canceled;UK
INN21982;2;0;2;4;Not Selected;0;Room_Type 1;97;2018;5;1;Online;0;0;0;84.43;0;Canceled;UK
INN00854;2;0;0;1;Not Selected;0;Room_Type 1;0;2018;6;17;Online;0;0;0;129.0;1;Not_Canceled;PL
INN15945;2;0;1;4;Meal Plan 1;0;Room_Type 1;275;2018;10;5;Offline;0;0;0;90.0;0;Canceled;UK
INN01476;2;0;1;3;Meal Plan 1;0;Room_Type 1;16;2017;10;1;Online;0;0;0;111.75;1;Not_Canceled;PL
INN14988;2;0;2;0;Meal Plan 1;0;Room_Type 1;146;2018;4;24;Offline;0;0;0;95.0;0;Canceled;UK
INN26239;2;0;0;2;Not Selected;0;Room_Type 1;35;2018;3;2;Online;0;0;0;73.1;0;Canceled;PL
INN12362;2;0;1;2;Meal Plan 1;0;Room_Type 4;20;2017;12;28;Online;0;0;0;70.42;0;Not_Canceled;UK
INN34671;2;0;1;2;Meal Plan 1;0;Room_Type 1;191;2018;6;3;Offline;0;0;0;132.0;0;Canceled;UK
INN00375;2;0;2;6;Meal Plan 1;0;Room_Type 1;36;2018;12;10;Online;0;0;0;68.07;1;Not_Canceled;PL
INN03644;2;0;1;3;Meal Plan 1;0;Room_Type 1;105;2018;7;7;Online;0;0;0;114.3;1;Not_Canceled;PL
INN29880;1;0;0;1;Meal Plan 1;0;Room_Type 4;10;2018;9;30;Aviation;0;0;0;110.0;0;Canceled;PL
INN21083;2;0;1;2;Meal Plan 1;0;Room_Type 1;6;2017;10;30;Online;0;0;0;87.27;1;Not_Canceled;PL
INN26996;1;0;1;2;Meal Plan 1;0;Room_Type 1;167;2018;8;26;Online;0;0;0;96.3;0;Canceled;PL
INN28582;3;0;0;2;Meal Plan 1;0;Room_Type 4;138;2018;8;18;Online;0;0;0;142.2;0;Canceled;PL
INN24049;3;0;0;2;Meal Plan 1;0;Room_Type 7;3;2018;4;7;Online;0;0;0;185.57;0;Not_Canceled;UK
INN27584;2;0;1;4;Meal Plan 1;0;Room_Type 1;275;2018;10;5;Offline;0;0;0;90.0;0;Canceled;UK
INN32882;2;1;0;4;Meal Plan 1;0;Room_Type 1;33;2018;10;26;Online;0;0;0;149.0;1;Canceled;UK
INN10218;2;0;1;2;Meal Plan 1;0;Room_Type 1;290;2018;6;17;Offline;0;0;0;72.0;0;Canceled;UK
INN13185;3;0;1;3;Meal Plan 1;0;Room_Type 4;246;2018;12;26;Online;0;0;0;104.55;0;Not_Canceled;UK
INN10581;2;0;2;0;Not Selected;0;Room_Type 1;75;2018;4;17;Online;0;0;0;90.0;0;Not_Canceled;PL
INN00645;2;0;2;2;Not Selected;0;Room_Type 1;12;2018;2;6;Online;0;0;0;55.72;0;Not_Canceled;PL
INN23948;2;0;2;2;Meal Plan 1;0;Room_Type 1;14;2018;2;7;Online;0;0;0;91.0;1;Canceled;UK
INN30245;2;0;0;3;Meal Plan 1;0;Room_Type 1;7;2017;12;9;Offline;0;0;0;58.0;0;Not_Canceled;UK
INN18315;2;0;1;2;Meal Plan 1;0;Room_Type 1;4;2017;11;27;Offline;0;0;0;55.0;0;Not_Canceled;PL
INN08448;2;0;2;5;Not Selected;0;Room_Type 1;177;2018;8;22;Online;0;0;0;84.39;0;Canceled;PL
INN20927;2;0;0;2;Meal Plan 1;0;Room_Type 1;176;2018;10;7;Online;0;0;0;108.9;0;Canceled;UK
INN16152;2;0;1;0;Meal Plan 1;0;Room_Type 1;5;2018;8;21;Online;0;0;0;167.0;0;Canceled;PL
INN05182;2;0;0;3;Meal Plan 1;0;Room_Type 1;308;2018;11;23;Online;0;0;0;78.3;1;Canceled;UK
INN24461;2;0;1;1;Meal Plan 2;0;Room_Type 1;88;2017;10;5;Offline;0;0;0;112.2;0;Not_Canceled;UK
INN08772;2;0;0;1;Meal Plan 1;0;Room_Type 1;4;2018;2;19;Corporate;0;0;0;80.0;0;Canceled;PL
INN11061;2;0;2;5;Not Selected;0;Room_Type 1;188;2018;7;23;Online;0;0;0;80.75;1;Not_Canceled;UK
INN30762;2;0;3;5;Meal Plan 1;0;Room_Type 4;46;2018;3;13;Online;0;0;0;96.16;1;Canceled;UK
INN26649;1;0;0;2;Meal Plan 1;1;Room_Type 1;9;2018;10;13;Corporate;1;0;2;67.0;1;Not_Canceled;UK
INN08371;2;0;1;3;Meal Plan 2;0;Room_Type 4;9;2018;6;27;Online;0;0;0;194.0;2;Not_Canceled;PL
INN07222;2;0;1;0;Meal Plan 1;0;Room_Type 1;0;2018;10;3;Corporate;1;0;3;75.0;0;Not_Canceled;PL
INN11896;2;0;1;1;Meal Plan 1;1;Room_Type 1;235;2018;8;6;Online;0;0;0;105.3;2;Canceled;UK
INN19315;2;0;0;2;Meal Plan 1;0;Room_Type 4;96;2018;8;11;Offline;0;0;0;82.45;0;Not_Canceled;UK
INN35853;2;0;1;4;Meal Plan 1;0;Room_Type 1;135;2018;5;9;Online;0;0;0;79.72;1;Canceled;UK
INN36213;2;0;1;2;Meal Plan 1;0;Room_Type 1;101;2018;4;4;Offline;0;0;0;80.0;0;Canceled;UK
INN30691;2;0;2;3;Meal Plan 1;0;Room_Type 1;212;2018;5;20;Offline;0;0;0;78.0;1;Not_Canceled;UK
INN27566;2;0;0;1;Meal Plan 1;0;Room_Type 1;28;2018;9;27;Offline;0;0;0;75.0;2;Not_Canceled;UK
INN35075;1;0;1;0;Meal Plan 1;0;Room_Type 1;13;2018;3;20;Offline;0;0;0;75.0;0;Not_Canceled;PL
INN20873;2;0;2;1;Meal Plan 1;0;Room_Type 1;306;2018;8;14;Online;0;0;0;104.4;3;Not_Canceled;UK
INN13975;2;0;1;3;Not Selected;0;Room_Type 2;51;2018;3;21;Online;0;0;0;83.3;1;Not_Canceled;PL
INN18354;2;0;1;2;Meal Plan 1;0;Room_Type 1;177;2018;10;14;Offline;0;0;0;80.75;0;Not_Canceled;UK
INN18117;2;0;2;2;Not Selected;0;Room_Type 1;17;2018;11;6;Online;0;0;0;142.54;0;Not_Canceled;PL
INN32629;3;0;0;3;Meal Plan 1;0;Room_Type 4;45;2018;8;30;Online;0;0;0;151.2;2;Not_Canceled;UK
INN03814;2;1;0;2;Meal Plan 1;0;Room_Type 1;244;2018;12;21;Online;0;0;0;94.5;2;Canceled;PL
INN18332;2;0;1;3;Meal Plan 1;0;Room_Type 1;100;2018;5;19;Online;0;0;0;136.0;1;Not_Canceled;UK
INN08242;1;0;0;1;Meal Plan 1;0;Room_Type 1;41;2018;3;15;Online;0;0;0;76.5;0;Canceled;UK
INN14308;1;0;0;1;Meal Plan 1;0;Room_Type 1;99;2018;2;19;Corporate;0;0;0;81.0;0;Not_Canceled;PL
INN16258;1;0;0;2;Meal Plan 1;0;Room_Type 1;192;2018;6;24;Offline;0;0;0;95.0;0;Not_Canceled;PL
INN12385;3;0;0;2;Meal Plan 1;0;Room_Type 4;24;2018;6;22;Online;0;0;0;157.0;0;Canceled;UK
INN30174;1;0;0;2;Meal Plan 1;0;Room_Type 1;29;2018;10;20;Online;0;0;0;129.0;1;Canceled;PL
INN15576;2;0;0;3;Meal Plan 1;0;Room_Type 1;18;2017;9;2;Online;0;0;0;12.0;2;Not_Canceled;UK
INN00174;2;0;0;4;Meal Plan 1;0;Room_Type 1;104;2018;10;18;Online;0;0;0;91.48;1;Not_Canceled;UK
INN29161;1;0;1;2;Not Selected;0;Room_Type 1;4;2018;10;28;Online;0;0;0;133.33;2;Not_Canceled;UK
INN02902;2;0;2;1;Meal Plan 1;0;Room_Type 4;34;2018;6;19;Online;0;0;0;122.4;0;Canceled;UK
INN01912;2;0;0;2;Not Selected;0;Room_Type 1;64;2018;1;19;Online;0;0;0;65.36;2;Not_Canceled;UK
INN09888;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2018;1;23;Online;0;0;0;85.0;0;Not_Canceled;UK
INN33418;2;0;2;2;Meal Plan 1;0;Room_Type 1;138;2018;7;2;Online;0;0;0;71.67;1;Not_Canceled;PL
INN33852;2;0;0;2;Not Selected;0;Room_Type 1;12;2018;8;31;Online;0;0;0;118.5;1;Not_Canceled;UK
INN11936;2;0;0;4;Not Selected;0;Room_Type 1;28;2018;8;30;Online;0;0;0;104.5;2;Not_Canceled;PL
INN13960;1;0;0;2;Meal Plan 1;0;Room_Type 1;164;2017;10;2;Offline;0;0;0;100.0;0;Not_Canceled;PL
INN05785;1;0;0;1;Meal Plan 1;0;Room_Type 1;20;2018;6;29;Corporate;1;0;1;65.0;0;Not_Canceled;UK
INN29243;2;0;2;2;Meal Plan 1;0;Room_Type 1;5;2018;12;18;Offline;0;0;0;80.0;0;Not_Canceled;UK
INN21623;2;0;0;2;Not Selected;0;Room_Type 1;9;2018;1;14;Online;0;0;0;67.5;0;Not_Canceled;PL
INN34757;2;0;1;2;Meal Plan 1;0;Room_Type 1;12;2018;1;15;Online;0;0;0;89.0;1;Not_Canceled;UK
INN35771;2;0;0;2;Meal Plan 2;0;Room_Type 1;102;2017;10;16;Offline;0;0;0;101.5;0;Canceled;PL
INN34687;2;0;2;2;Meal Plan 1;0;Room_Type 1;48;2018;3;20;Online;0;0;0;93.5;2;Not_Canceled;UK
INN06574;2;2;0;2;Meal Plan 1;0;Room_Type 6;7;2018;5;25;Online;0;0;0;241.0;2;Not_Canceled;UK
INN27178;2;0;0;1;Meal Plan 2;0;Room_Type 1;55;2018;4;6;Offline;0;0;0;104.0;0;Not_Canceled;UK
INN26487;2;0;0;3;Meal Plan 1;0;Room_Type 4;90;2018;9;7;Offline;0;0;0;112.88;0;Not_Canceled;UK
INN21185;2;0;1;2;Meal Plan 1;0;Room_Type 4;50;2018;9;2;Online;0;0;0;123.3;1;Canceled;PL
INN13459;2;0;2;2;Meal Plan 1;0;Room_Type 1;81;2018;3;18;Offline;0;0;0;59.5;0;Not_Canceled;UK
INN08910;2;0;1;1;Meal Plan 1;0;Room_Type 1;275;2018;6;4;Offline;0;0;0;62.8;0;Canceled;UK
INN02406;1;0;0;2;Meal Plan 1;0;Room_Type 1;192;2018;6;24;Offline;0;0;0;95.0;0;Not_Canceled;PL
INN25830;1;0;0;3;Meal Plan 1;0;Room_Type 1;113;2018;5;31;Corporate;0;0;0;100.0;0;Canceled;UK
INN26750;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;2017;9;18;Offline;0;0;0;109.0;0;Not_Canceled;UK
INN09290;2;0;2;5;Meal Plan 1;0;Room_Type 4;18;2018;8;27;Online;0;0;0;142.43;1;Canceled;PL
INN17554;2;0;1;0;Not Selected;0;Room_Type 1;141;2018;5;23;Online;0;0;0;72.76;1;Not_Canceled;UK
INN28060;2;0;0;3;Not Selected;0;Room_Type 1;29;2018;4;12;Online;0;0;0;98.0;0;Canceled;UK
INN00577;2;0;0;1;Not Selected;0;Room_Type 1;50;2018;10;19;Online;0;0;0;108.0;1;Canceled;PL
INN23045;1;0;2;0;Meal Plan 1;0;Room_Type 1;20;2018;12;4;Corporate;0;0;0;67.0;0;Not_Canceled;UK
INN02925;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;2017;8;14;Offline;0;0;0;101.5;0;Not_Canceled;PL
INN34927;1;0;0;1;Not Selected;0;Room_Type 1;2;2018;3;30;Online;0;0;0;89.0;0;Not_Canceled;PL
INN00117;3;0;2;5;Meal Plan 1;0;Room_Type 4;40;2018;4;22;Online;0;0;0;135.76;0;Canceled;PL
INN23776;2;0;2;6;Not Selected;0;Room_Type 1;69;2018;9;1;Online;0;0;0;123.98;0;Canceled;UK
INN32297;2;0;1;4;Meal Plan 1;0;Room_Type 1;3;2017;8;17;Corporate;0;0;0;119.0;0;Canceled;UK
INN27183;2;0;0;4;Meal Plan 1;0;Room_Type 1;270;2018;4;20;Offline;0;0;0;80.0;0;Not_Canceled;UK
INN28404;2;0;0;3;Meal Plan 1;0;Room_Type 1;213;2018;6;7;Offline;0;0;0;130.0;0;Canceled;UK
INN32550;2;0;2;5;Meal Plan 1;0;Room_Type 1;2;2017;8;19;Online;0;0;0;99.14;0;Not_Canceled;PL
INN07816;1;0;1;3;Meal Plan 1;0;Room_Type 5;143;2018;7;18;Corporate;0;0;0;106.0;0;Not_Canceled;PL
INN32473;2;0;0;2;Meal Plan 2;0;Room_Type 1;377;2018;10;14;Offline;0;0;0;115.0;1;Canceled;PL
INN02948;2;1;1;0;Meal Plan 1;0;Room_Type 1;0;2018;7;10;Online;0;0;0;15.0;0;Not_Canceled;UK
INN27408;3;0;2;5;Meal Plan 1;1;Room_Type 4;14;2018;2;14;Online;0;0;0;139.0;1;Not_Canceled;UK
INN08405;2;0;0;3;Not Selected;0;Room_Type 1;144;2018;6;2;Online;0;0;0;95.4;0;Not_Canceled;PL
INN14723;2;0;1;1;Meal Plan 1;0;Room_Type 2;1;2018;1;4;Online;0;0;0;74.25;1;Not_Canceled;PL
INN03097;2;0;0;1;Meal Plan 1;0;Room_Type 1;4;2018;2;20;Online;0;0;0;93.0;0;Not_Canceled;UK
INN28686;1;0;1;2;Meal Plan 1;0;Room_Type 1;101;2018;4;4;Offline;0;0;0;70.0;0;Canceled;PL
INN08926;2;0;0;4;Meal Plan 2;0;Room_Type 1;296;2018;9;21;Offline;0;0;0;117.0;1;Canceled;UK
INN12918;2;0;1;3;Meal Plan 1;0;Room_Type 1;0;2017;8;10;Online;0;0;0;124.0;0;Not_Canceled;PL
INN26299;2;0;0;3;Meal Plan 1;0;Room_Type 1;143;2018;8;25;Offline;0;0;0;100.0;0;Not_Canceled;UK
INN13749;2;0;1;3;Meal Plan 1;0;Room_Type 4;109;2018;8;11;Online;0;0;0;131.4;3;Not_Canceled;UK
INN02849;2;0;0;5;Meal Plan 1;0;Room_Type 1;92;2017;10;6;Online;0;0;0;89.25;1;Not_Canceled;PL
INN35440;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;2018;6;15;Offline;0;0;0;130.0;0;Canceled;PL
INN18880;2;0;0;3;Meal Plan 2;0;Room_Type 1;13;2018;4;26;Offline;0;0;0;96.0;0;Not_Canceled;PL
INN07744;3;0;2;1;Meal Plan 1;0;Room_Type 4;224;2018;10;23;Online;0;0;0;128.7;2;Canceled;PL
INN15320;2;0;2;0;Meal Plan 2;0;Room_Type 1;386;2018;10;23;Offline;0;0;0;115.0;1;Canceled;PL
INN16887;2;0;1;4;Meal Plan 1;0;Room_Type 1;275;2018;10;5;Offline;0;0;0;90.0;0;Canceled;PL
INN26710;2;0;1;2;Meal Plan 2;0;Room_Type 1;161;2018;3;25;Offline;0;0;0;130.0;0;Canceled;UK
INN24527;4;0;1;0;Meal Plan 1;0;Room_Type 7;36;2018;8;21;Online;0;0;0;214.75;0;Canceled;UK
INN28541;2;2;1;1;Meal Plan 1;0;Room_Type 6;21;2018;4;11;Online;0;0;0;196.0;0;Canceled;PL
INN20519;2;0;2;3;Meal Plan 1;0;Room_Type 1;81;2017;10;24;Online;0;0;0;89.25;2;Not_Canceled;PL
INN06779;2;0;1;2;Meal Plan 1;0;Room_Type 4;28;2018;5;20;Online;0;0;0;144.8;1;Not_Canceled;PL
INN31491;2;0;0;2;Meal Plan 1;0;Room_Type 1;112;2018;6;2;Offline;0;0;0;100.0;0;Not_Canceled;PL
INN11380;1;0;1;2;Meal Plan 1;0;Room_Type 1;237;2017;9;14;Online;0;0;0;80.75;0;Canceled;UK
INN08195;2;0;0;1;Meal Plan 1;0;Room_Type 1;46;2018;9;7;Online;0;0;0;98.1;1;Not_Canceled;PL
INN08029;3;0;0;4;Meal Plan 1;0;Room_Type 4;137;2018;8;23;Online;0;0;0;133.2;0;Canceled;UK
INN18773;1;0;0;3;Meal Plan 2;0;Room_Type 1;85;2017;9;30;Offline;0;0;0;100.0;0;Not_Canceled;UK
INN10485;2;0;1;4;Meal Plan 1;0;Room_Type 1;34;2018;2;17;Offline;0;0;0;66.0;1;Not_Canceled;UK
INN32839;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;5;12;Online;0;0;0;141.0;1;Not_Canceled;PL
INN15510;2;0;2;2;Meal Plan 1;0;Room_Type 1;30;2018;10;2;Online;0;0;0;139.28;0;Canceled;UK
INN22123;1;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;95.0;0;Not_Canceled;UK
INN04247;2;0;0;1;Meal Plan 1;0;Room_Type 1;13;2018;8;6;Online;0;0;0;151.0;1;Not_Canceled;PL
INN11716;3;0;2;6;Meal Plan 1;0;Room_Type 4;113;2018;7;1;Online;0;0;0;138.55;0;Canceled;UK
INN04165;3;0;0;3;Meal Plan 1;0;Room_Type 4;155;2018;10;20;Online;0;0;0;142.83;0;Canceled;PL
INN04982;2;0;1;2;Meal Plan 1;0;Room_Type 1;4;2018;3;11;Online;0;0;0;109.0;2;Not_Canceled;UK
INN27756;2;0;0;2;Meal Plan 1;0;Room_Type 1;43;2018;12;2;Offline;0;0;0;72.0;1;Not_Canceled;PL
INN28068;3;0;1;2;Meal Plan 1;0;Room_Type 4;232;2018;12;5;Online;0;0;0;110.7;2;Not_Canceled;UK
INN21885;2;0;1;0;Meal Plan 1;0;Room_Type 1;1;2018;12;18;Online;0;0;0;89.5;1;Not_Canceled;UK
INN06054;3;0;0;2;Meal Plan 1;0;Room_Type 4;142;2018;7;1;Online;0;0;0;128.7;1;Not_Canceled;UK
INN07922;2;0;1;3;Meal Plan 1;0;Room_Type 4;9;2017;11;12;Online;0;0;0;107.0;1;Not_Canceled;UK
INN22216;2;0;2;5;Not Selected;1;Room_Type 1;160;2018;8;8;Online;0;0;0;106.75;0;Canceled;PL
INN13125;2;0;0;2;Meal Plan 1;0;Room_Type 1;177;2018;6;3;Offline;0;0;0;100.0;0;Canceled;UK
INN04201;2;0;0;2;Meal Plan 1;0;Room_Type 4;0;2018;5;27;Online;0;0;0;182.33;1;Canceled;PL
INN13635;2;0;0;1;Not Selected;0;Room_Type 1;3;2017;12;4;Online;0;0;0;75.0;0;Not_Canceled;UK
INN24968;2;0;0;2;Meal Plan 1;0;Room_Type 4;20;2018;6;8;Online;0;0;0;115.6;2;Not_Canceled;UK
INN07686;2;0;0;2;Not Selected;0;Room_Type 1;0;2018;8;16;Online;0;0;0;91.59;0;Not_Canceled;UK
INN30501;2;1;0;4;Meal Plan 1;0;Room_Type 6;92;2018;6;1;Online;0;0;0;187.85;1;Not_Canceled;UK
INN07538;2;0;0;3;Meal Plan 1;0;Room_Type 1;276;2018;9;22;Online;0;0;0;95.0;0;Canceled;PL
INN23436;2;0;2;1;Meal Plan 1;0;Room_Type 1;44;2018;4;23;Offline;0;0;0;95.0;1;Not_Canceled;UK
INN02877;2;0;0;1;Meal Plan 1;0;Room_Type 1;27;2018;5;4;Offline;0;0;0;85.0;0;Not_Canceled;UK
INN15364;1;0;1;2;Meal Plan 1;0;Room_Type 1;61;2018;2;29;Online;0;0;0;78.9;1;Canceled;UK
INN09832;2;0;2;8;Meal Plan 1;0;Room_Type 1;61;2017;7;8;Online;0;0;0;68.85;0;Canceled;UK
INN03014;2;0;2;1;Meal Plan 1;0;Room_Type 1;83;2018;5;1;Offline;0;0;0;75.0;0;Not_Canceled;PL
INN27636;2;0;1;4;Meal Plan 1;0;Room_Type 1;172;2018;7;4;Online;0;0;0;79.03;1;Not_Canceled;PL
INN01993;2;0;0;3;Not Selected;0;Room_Type 1;48;2018;10;4;Online;0;0;0;108.0;1;Canceled;UK
INN34227;0;2;1;2;Meal Plan 1;0;Room_Type 2;37;2018;2;12;Online;0;0;0;69.5;1;Not_Canceled;PL
INN23605;2;0;1;3;Meal Plan 1;0;Room_Type 4;92;2018;4;7;Offline;0;0;0;90.95;0;Not_Canceled;UK
INN21975;1;0;1;3;Meal Plan 1;0;Room_Type 1;0;2018;6;20;Aviation;1;0;1;95.0;0;Not_Canceled;UK
INN34436;1;0;0;1;Meal Plan 1;0;Room_Type 4;0;2018;9;28;Complementary;1;0;3;0.0;1;Not_Canceled;UK
INN23402;1;1;1;1;Meal Plan 1;0;Room_Type 1;60;2018;4;30;Online;0;0;0;143.1;0;Canceled;UK
INN03758;2;0;1;1;Meal Plan 1;0;Room_Type 1;188;2018;8;13;Online;0;0;0;105.3;0;Canceled;PL
INN00624;2;0;1;1;Meal Plan 1;0;Room_Type 4;1;2018;6;11;Online;0;0;0;136.0;2;Not_Canceled;PL
INN08117;1;0;0;3;Meal Plan 1;0;Room_Type 1;71;2018;6;14;Offline;0;0;0;120.0;0;Not_Canceled;PL
INN07982;2;0;1;2;Meal Plan 1;0;Room_Type 1;28;2017;10;12;Online;0;0;0;96.3;2;Not_Canceled;UK
INN02291;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;2017;8;14;Offline;0;0;0;109.0;0;Not_Canceled;UK
INN27632;2;0;0;4;Meal Plan 1;0;Room_Type 1;49;2017;12;30;Offline;0;0;0;71.0;0;Not_Canceled;PL
INN28945;2;0;0;2;Not Selected;0;Room_Type 1;10;2018;6;29;Online;0;0;0;129.0;0;Canceled;PL
INN34335;2;0;0;1;Meal Plan 1;0;Room_Type 1;5;2018;8;20;Online;0;0;0;130.0;1;Not_Canceled;PL
INN12308;2;0;1;2;Meal Plan 1;0;Room_Type 1;7;2017;8;17;Online;0;0;0;90.0;1;Not_Canceled;UK
INN00551;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2018;11;29;Offline;0;0;0;75.0;0;Not_Canceled;UK
INN07421;2;0;0;1;Not Selected;0;Room_Type 1;14;2018;4;19;Online;0;0;0;89.0;0;Canceled;UK
INN17843;2;0;3;7;Meal Plan 2;0;Room_Type 4;137;2018;7;29;Online;0;0;0;147.9;1;Not_Canceled;PL
INN35078;2;1;2;2;Meal Plan 1;0;Room_Type 1;76;2018;6;17;Online;0;0;0;129.0;2;Not_Canceled;UK
INN25300;2;0;2;1;Meal Plan 1;0;Room_Type 1;20;2017;12;27;Offline;0;0;0;58.0;0;Not_Canceled;PL
INN28849;2;0;0;1;Meal Plan 1;0;Room_Type 1;105;2018;4;6;Offline;0;0;0;75.0;0;Canceled;PL
INN28161;2;0;2;1;Meal Plan 2;0;Room_Type 1;11;2017;8;15;Offline;0;0;0;94.5;0;Not_Canceled;PL
INN05961;2;0;1;3;Meal Plan 1;0;Room_Type 1;23;2018;3;10;Online;0;0;0;96.0;0;Canceled;UK
INN10521;1;0;0;2;Meal Plan 1;0;Room_Type 1;164;2017;10;2;Offline;0;0;0;100.0;0;Canceled;UK
INN04893;2;0;1;3;Meal Plan 1;0;Room_Type 1;189;2018;8;8;Offline;0;0;0;72.25;0;Not_Canceled;PL
INN29909;2;0;0;3;Meal Plan 1;0;Room_Type 1;105;2017;11;26;Online;0;0;0;72.25;3;Not_Canceled;PL
INN19680;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;2018;6;15;Offline;0;0;0;130.0;0;Canceled;PL
INN17731;2;1;2;3;Meal Plan 1;0;Room_Type 5;52;2018;10;23;Online;0;0;0;145.24;0;Canceled;PL
INN04763;2;0;1;1;Not Selected;0;Room_Type 1;145;2018;8;1;Online;0;0;0;94.5;0;Not_Canceled;UK
INN34365;3;0;2;5;Meal Plan 2;0;Room_Type 4;81;2018;7;11;Online;0;0;0;190.29;0;Not_Canceled;PL
INN34965;3;0;1;1;Meal Plan 1;0;Room_Type 4;6;2018;9;12;Online;0;0;0;169.93;1;Not_Canceled;UK
INN15477;2;0;2;0;Not Selected;0;Room_Type 1;10;2018;4;3;Online;0;0;0;89.0;1;Not_Canceled;UK
INN35808;1;0;0;1;Meal Plan 1;0;Room_Type 1;99;2018;2;19;Corporate;0;0;0;81.0;0;Not_Canceled;PL
INN11271;2;0;0;1;Meal Plan 1;0;Room_Type 4;54;2018;6;4;Online;0;0;0;140.4;0;Canceled;PL
INN16867;2;0;0;3;Meal Plan 1;0;Room_Type 1;176;2018;9;8;Offline;0;0;0;125.1;0;Canceled;UK
INN07938;2;0;0;1;Not Selected;0;Room_Type 1;68;2018;9;16;Online;0;0;0;125.1;0;Canceled;UK
